timestamp,buyer,seller,symbol,currency,price,quantity
9400,Vinnie,Remy,ROSES,SEASHELLS,14961.0,2
9500,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71386.0,1
9700,Remy,Vinnie,ROSES,SEASHELLS,14960.0,5
9700,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4004.0,5
10000,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8002.0,9
10800,Remy,Vinnie,CHOCOLATE,SEASHELLS,8000.0,5
11600,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4001.0,9
11700,Remy,Vinnie,ROSES,SEASHELLS,14949.0,2
12200,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,4001.0,5
12400,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,4001.0,9
12600,Vinnie,Remy,CHOCOLATE,SEASHELLS,8005.0,5
12700,Vinnie,Remy,CHOCOLATE,SEASHELLS,8004.0,6
12700,Vinnie,Vladimir,ROSES,SEASHELLS,14933.0,4
13000,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71400.0,9
13100,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8007.0,10
13600,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8007.0,10
13700,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8006.0,7
13800,Vinnie,Remy,CHOCOLATE,SEASHELLS,8006.0,7
13900,Vinnie,Remy,ROSES,SEASHELLS,14934.0,4
13900,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71382.0,9
14200,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,9
14300,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71405.0,5
14400,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4000.0,7
14400,Vinnie,Remy,ROSES,SEASHELLS,14930.0,3
14600,Remy,Vinnie,ROSES,SEASHELLS,14926.0,1
15000,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,6
15000,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3997.0,5
15500,Vinnie,Remy,CHOCOLATE,SEASHELLS,8012.0,8
15600,Vinnie,Vladimir,ROSES,SEASHELLS,14925.0,6
15700,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3996.0,7
15700,Remy,Vinnie,CHOCOLATE,SEASHELLS,8014.0,7
15800,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3997.0,5
15900,Vinnie,Vladimir,ROSES,SEASHELLS,14923.0,7
16400,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3997.0,9
16700,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8010.0,7
16900,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71391.0,1
17100,Vinnie,Remy,CHOCOLATE,SEASHELLS,8010.0,6
17300,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71364.0,3
17400,Remy,Vinnie,ROSES,SEASHELLS,14912.0,3
17500,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3998.0,6
17600,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71338.0,6
18000,Vinnie,Remy,ROSES,SEASHELLS,14907.0,3
18300,Vinnie,Remy,CHOCOLATE,SEASHELLS,8007.0,5
18400,Vinnie,Remy,ROSES,SEASHELLS,14906.0,1
18800,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,6
19700,Vinnie,Remy,CHOCOLATE,SEASHELLS,8017.0,5
19800,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3999.0,9
20000,Vinnie,Remy,CHOCOLATE,SEASHELLS,8016.0,6
20000,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3999.0,9
20200,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3999.0,9
20500,Vinnie,Remy,ROSES,SEASHELLS,14931.0,3
20800,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8019.0,9
21000,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71400.0,10
21100,Remy,Vinnie,ROSES,SEASHELLS,14927.0,2
21500,Vinnie,Remy,CHOCOLATE,SEASHELLS,8019.0,7
21600,Vinnie,Vladimir,ROSES,SEASHELLS,14919.0,4
21800,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71403.0,4
21800,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71403.0,5
21800,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71404.0,1
22500,Vinnie,Remy,ROSES,SEASHELLS,14905.0,3
22500,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71364.0,9
23400,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71386.0,6
23600,Vinnie,Remy,ROSES,SEASHELLS,14898.0,4
23800,Remy,Vinnie,ROSES,SEASHELLS,14901.0,3
24100,Remy,Vinnie,ROSES,SEASHELLS,14896.0,2
24100,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,7
25300,Remy,Vinnie,CHOCOLATE,SEASHELLS,8032.0,8
25400,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4001.0,7
25600,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4001.0,9
25700,Rhianna,Vinnie,GIFT_BASKET,SEASHELLS,71425.0,1
25700,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4002.0,5
26000,Vinnie,Remy,CHOCOLATE,SEASHELLS,8031.0,6
26400,Vinnie,Remy,STRAWBERRIES,SEASHELLS,4000.0,8
27100,Vinnie,Remy,STRAWBERRIES,SEASHELLS,4001.0,8
27400,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8030.0,7
27700,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71402.0,2
27700,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71402.0,4
28000,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,8
28500,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,8
28600,Remy,Vinnie,ROSES,SEASHELLS,14878.0,2
29100,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4000.0,9
29300,Remy,Vinnie,CHOCOLATE,SEASHELLS,8037.0,8
29600,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3998.0,7
29700,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4000.0,7
29800,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3998.0,10
29900,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71402.0,1
30000,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,6
30100,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71402.0,6
30200,Remy,Vinnie,ROSES,SEASHELLS,14891.0,2
30200,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,6
30400,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3997.0,5
30400,Vinnie,Remy,CHOCOLATE,SEASHELLS,8036.0,6
30500,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3997.0,4
31100,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71426.0,1
31600,Remy,Vinnie,CHOCOLATE,SEASHELLS,8040.0,7
31800,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71422.0,4
31800,Remy,Vinnie,ROSES,SEASHELLS,14885.0,4
32200,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8042.0,8
32500,Remy,Vinnie,ROSES,SEASHELLS,14886.0,5
33400,Vinnie,Remy,CHOCOLATE,SEASHELLS,8034.0,8
33700,Vinnie,Remy,ROSES,SEASHELLS,14883.0,3
33700,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3998.0,6
33800,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3997.0,6
33900,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3996.0,5
34000,Vinnie,Remy,ROSES,SEASHELLS,14888.0,1
34500,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3996.0,9
34700,Vinnie,Remy,ROSES,SEASHELLS,14889.0,3
34700,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71398.0,7
35100,Vinnie,Vladimir,ROSES,SEASHELLS,14891.0,3
35200,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3997.0,6
35400,Vinnie,Remy,ROSES,SEASHELLS,14890.0,2
35400,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3998.0,4
35500,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3996.0,6
35600,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3996.0,11
36000,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3997.0,7
36100,Remy,Vinnie,CHOCOLATE,SEASHELLS,8038.0,5
36700,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8037.0,8
36900,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71390.0,2
36900,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8036.0,9
36900,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3996.0,8
37000,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3996.0,6
38300,Remy,Vinnie,CHOCOLATE,SEASHELLS,8042.0,8
38500,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3997.0,4
39600,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71411.0,4
39900,Vinnie,Vladimir,ROSES,SEASHELLS,14878.0,6
39900,Remy,Vinnie,CHOCOLATE,SEASHELLS,8036.0,5
40000,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71410.0,2
40100,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71432.0,8
40200,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3999.0,11
40400,Remy,Vinnie,STRAWBERRIES,SEASHELLS,4000.0,4
40500,Remy,Vinnie,ROSES,SEASHELLS,14881.0,5
40600,Remy,Vinnie,ROSES,SEASHELLS,14877.0,4
40700,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71420.0,2
40700,Remy,Vladimir,ROSES,SEASHELLS,14874.0,4
40900,Remy,Vinnie,CHOCOLATE,SEASHELLS,8035.0,5
41000,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3999.0,5
41200,Vinnie,Vladimir,ROSES,SEASHELLS,14877.0,9
41500,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71429.0,6
41600,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3998.0,8
41700,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3997.0,4
41800,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3997.0,7
42200,Vinnie,Remy,ROSES,SEASHELLS,14881.0,5
44200,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3994.0,9
44300,Remy,Vinnie,ROSES,SEASHELLS,14863.0,3
44400,Remy,Vinnie,CHOCOLATE,SEASHELLS,8039.0,7
44600,Vinnie,Remy,CHOCOLATE,SEASHELLS,8038.0,6
44900,Remy,Vinnie,CHOCOLATE,SEASHELLS,8039.0,7
45000,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71422.0,1
45000,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71423.0,1
46100,Vinnie,Remy,CHOCOLATE,SEASHELLS,8051.0,8
46200,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71489.0,5
46200,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3994.0,4
46200,Vinnie,Remy,ROSES,SEASHELLS,14854.0,5
46500,Remy,Vinnie,CHOCOLATE,SEASHELLS,8051.0,6
47000,Vinnie,Vladimir,ROSES,SEASHELLS,14840.0,9
47300,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8046.0,10
47400,Vinnie,Remy,ROSES,SEASHELLS,14835.0,2
47900,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8048.0,7
48100,Vinnie,Remy,CHOCOLATE,SEASHELLS,8046.0,6
48400,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71438.0,10
48500,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3994.0,9
48700,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3995.0,6
48900,Vinnie,Remy,CHOCOLATE,SEASHELLS,8046.0,8
49000,Vinnie,Remy,ROSES,SEASHELLS,14824.0,5
49100,Vinnie,Remy,ROSES,SEASHELLS,14826.0,4
49500,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3992.0,8
49800,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3994.0,4
49900,Vinnie,Remy,CHOCOLATE,SEASHELLS,8046.0,7
50000,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8046.0,4
50200,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3992.0,10
50300,Vinnie,Vladimir,ROSES,SEASHELLS,14805.0,7
51800,Vinnie,Remy,CHOCOLATE,SEASHELLS,8044.0,7
52300,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3990.0,6
52900,Vinnie,Remy,CHOCOLATE,SEASHELLS,8037.0,7
53300,Remy,Vinnie,ROSES,SEASHELLS,14793.0,1
53400,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3989.0,11
54200,Vinnie,Remy,ROSES,SEASHELLS,14777.0,4
54200,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71248.0,1
54200,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71247.0,5
54800,Vinnie,Remy,ROSES,SEASHELLS,14769.0,2
55000,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3989.0,5
55200,Remy,Vinnie,CHOCOLATE,SEASHELLS,8032.0,8
55700,Remy,Vinnie,ROSES,SEASHELLS,14765.0,3
56000,Vinnie,Remy,CHOCOLATE,SEASHELLS,8029.0,8
56400,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71201.0,8
57300,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,8
57400,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3987.0,8
57500,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71205.0,4
57500,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71200.0,1
57500,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71199.0,2
57600,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71201.0,6
57800,Vinnie,Remy,ROSES,SEASHELLS,14753.0,1
57900,Remy,Vinnie,CHOCOLATE,SEASHELLS,8033.0,7
57900,Vinnie,Remy,ROSES,SEASHELLS,14756.0,5
58000,Vinnie,Remy,ROSES,SEASHELLS,14755.0,5
58100,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71195.0,6
58100,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71196.0,1
58200,Remy,Vinnie,ROSES,SEASHELLS,14762.0,5
58500,Remy,Vinnie,CHOCOLATE,SEASHELLS,8034.0,6
58600,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3989.0,9
58800,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3990.0,4
58900,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71207.0,5
58900,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3989.0,9
59100,Vinnie,Remy,CHOCOLATE,SEASHELLS,8032.0,5
59300,Remy,Vinnie,ROSES,SEASHELLS,14763.0,3
59600,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3990.0,10
59800,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3991.0,10
60700,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3991.0,4
61400,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71240.0,2
61500,Vinnie,Remy,CHOCOLATE,SEASHELLS,8038.0,8
61600,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3991.0,6
62100,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3991.0,10
62400,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71284.0,9
62600,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8037.0,9
62600,Vinnie,Remy,ROSES,SEASHELLS,14757.0,5
62800,Vinnie,Remy,ROSES,SEASHELLS,14765.0,4
62800,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3991.0,4
63500,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3989.0,4
63800,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71298.0,2
64100,Remy,Vinnie,CHOCOLATE,SEASHELLS,8041.0,8
64500,Vinnie,Remy,ROSES,SEASHELLS,14765.0,2
64600,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,10
65200,Vinnie,Remy,CHOCOLATE,SEASHELLS,8035.0,7
65400,Vinnie,Remy,ROSES,SEASHELLS,14767.0,5
65500,Remy,Vinnie,CHOCOLATE,SEASHELLS,8033.0,5
65900,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8032.0,4
66100,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,7
66500,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71293.0,2
66500,Remy,Vinnie,CHOCOLATE,SEASHELLS,8033.0,7
66500,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71292.0,6
66600,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3987.0,9
66700,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71295.0,5
67100,Vinnie,Remy,CHOCOLATE,SEASHELLS,8029.0,8
67100,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71282.0,1
67100,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3988.0,7
68100,Remy,Vinnie,CHOCOLATE,SEASHELLS,8026.0,8
68200,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71256.0,2
68200,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71255.0,4
68500,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3987.0,6
68600,Remy,Vinnie,ROSES,SEASHELLS,14768.0,2
68700,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8029.0,4
69000,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,4
69200,Remy,Vinnie,ROSES,SEASHELLS,14770.0,4
69600,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71295.0,1
69600,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71294.0,4
69600,Vinnie,Remy,ROSES,SEASHELLS,14767.0,2
69700,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3987.0,11
70000,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,8
70200,Vinnie,Remy,CHOCOLATE,SEASHELLS,8034.0,6
70600,Remy,Vinnie,ROSES,SEASHELLS,14782.0,2
71000,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3988.0,8
71200,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,8
71400,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,7
71500,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8029.0,7
71700,Vinnie,Remy,CHOCOLATE,SEASHELLS,8027.0,7
72200,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3990.0,10
72400,Ruby,Vladimir,GIFT_BASKET,SEASHELLS,71265.0,9
72700,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3987.0,5
72800,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71240.0,2
72900,Remy,Vinnie,ROSES,SEASHELLS,14785.0,3
73200,Remy,Vinnie,ROSES,SEASHELLS,14778.0,1
73600,Vinnie,Remy,ROSES,SEASHELLS,14768.0,3
74800,Rhianna,Vinnie,GIFT_BASKET,SEASHELLS,71271.0,2
74800,Rhianna,Vladimir,GIFT_BASKET,SEASHELLS,71271.0,4
75000,Remy,Vinnie,ROSES,SEASHELLS,14779.0,4
75100,Vinnie,Remy,ROSES,SEASHELLS,14777.0,2
75200,Remy,Vinnie,CHOCOLATE,SEASHELLS,8034.0,7
75400,Remy,Vinnie,CHOCOLATE,SEASHELLS,8033.0,8
76000,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3986.0,10
76700,Vinnie,Remy,ROSES,SEASHELLS,14779.0,3
76800,Vinnie,Remy,ROSES,SEASHELLS,14780.0,4
77000,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,8
77100,Remy,Vinnie,CHOCOLATE,SEASHELLS,8032.0,6
77500,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71212.0,4
77500,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71213.0,2
77500,Remy,Vinnie,CHOCOLATE,SEASHELLS,8031.0,8
77700,Vinnie,Remy,ROSES,SEASHELLS,14778.0,1
78000,Remy,Vinnie,CHOCOLATE,SEASHELLS,8030.0,8
78100,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3985.0,9
78900,Remy,Vinnie,ROSES,SEASHELLS,14766.0,3
78900,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3986.0,10
79700,Rhianna,Vinnie,GIFT_BASKET,SEASHELLS,71178.0,2
80000,Vinnie,Vladimir,ROSES,SEASHELLS,14752.0,11
80400,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,6
80500,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3986.0,4
80700,Vinnie,Remy,ROSES,SEASHELLS,14760.0,3
80800,Remy,Vinnie,ROSES,SEASHELLS,14763.0,4
80900,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3986.0,8
81300,Remy,Vinnie,CHOCOLATE,SEASHELLS,8024.0,5
81500,Remy,Vinnie,CHOCOLATE,SEASHELLS,8023.0,8
82400,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3984.0,11
82700,Vinnie,Remy,CHOCOLATE,SEASHELLS,8019.0,6
82800,Remy,Vinnie,ROSES,SEASHELLS,14750.0,5
83500,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3984.0,3
83800,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71161.0,10
83800,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8025.0,10
84600,Remy,Vinnie,ROSES,SEASHELLS,14724.0,2
85500,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3984.0,6
85500,Remy,Vinnie,ROSES,SEASHELLS,14724.0,5
85900,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3984.0,5
86000,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71109.0,1
86100,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8026.0,6
86200,Vinnie,Remy,ROSES,SEASHELLS,14733.0,4
87100,Vinnie,Remy,ROSES,SEASHELLS,14730.0,3
87300,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3983.0,3
87300,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8024.0,9
87300,Remy,Vinnie,ROSES,SEASHELLS,14736.0,2
87500,Remy,Vinnie,CHOCOLATE,SEASHELLS,8026.0,7
87600,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3984.0,10
87900,Vinnie,Remy,ROSES,SEASHELLS,14745.0,1
88500,Remy,Vinnie,ROSES,SEASHELLS,14750.0,2
88600,Ruby,Vinnie,GIFT_BASKET,SEASHELLS,71126.0,1
89000,Vinnie,Remy,ROSES,SEASHELLS,14750.0,1
89100,Vinnie,Remy,ROSES,SEASHELLS,14750.0,1
89500,Vinnie,Remy,CHOCOLATE,SEASHELLS,8023.0,8
89600,Vinnie,Remy,ROSES,SEASHELLS,14746.0,1
90200,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3987.0,9
90400,Vinnie,Remy,CHOCOLATE,SEASHELLS,8025.0,5
91600,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,6
91800,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3986.0,9
92800,Remy,Vinnie,ROSES,SEASHELLS,14768.0,2
93000,Vinnie,Remy,CHOCOLATE,SEASHELLS,8024.0,5
93600,Vinnie,Vladimir,CHOCOLATE,SEASHELLS,8022.0,10
93600,Remy,Vinnie,ROSES,SEASHELLS,14765.0,1
94400,Vinnie,Remy,STRAWBERRIES,SEASHELLS,3989.0,4
94500,Vinnie,Remy,CHOCOLATE,SEASHELLS,8019.0,7
94600,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3989.0,7
94700,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3991.0,5
95100,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3990.0,12
95200,Vinnie,Rhianna,GIFT_BASKET,SEASHELLS,71150.0,1
95200,Vladimir,Rhianna,GIFT_BASKET,SEASHELLS,71150.0,5
95200,Vinnie,Remy,CHOCOLATE,SEASHELLS,8020.0,8
95400,Vinnie,Remy,CHOCOLATE,SEASHELLS,8019.0,5
95700,Remy,Vinnie,ROSES,SEASHELLS,14783.0,3
95800,Vinnie,Remy,ROSES,SEASHELLS,14779.0,1
96100,Vinnie,Vladimir,ROSES,SEASHELLS,14786.0,4
96300,Vladimir,Ruby,GIFT_BASKET,SEASHELLS,71178.0,5
96500,Remy,Vinnie,ROSES,SEASHELLS,14786.0,2
97000,Vinnie,Ruby,GIFT_BASKET,SEASHELLS,71193.0,2
97300,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3993.0,11
97400,Vinnie,Vladimir,STRAWBERRIES,SEASHELLS,3993.0,7
97600,Remy,Vinnie,STRAWBERRIES,SEASHELLS,3995.0,7
